weapon_class,weapon_damage,weapon_cooldownAfterLastBullet,weapon_reloadTime,weapon_ammo,weapon_projectile_speed,weapon_projectile_range,weapon_projectile_spawn_delay_after_shot,CollectionID,StarLevel,IsNFT,level,name
Explosive,2272.0,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,5,True,17,Mortar Gun X
Explosive,2818.08,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,6,True,17,Mortar Gun X
Elemental,1320.0,0.5,2.7,2,10.0,9.0,0.2,Default,1,False,17,Tesla Gun
Elemental,1480.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,2,False,17,Tesla Gun
Elemental,1770.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,3,False,17,Tesla Gun
Elemental,1930.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,4,False,17,Tesla Gun
Elemental,2090.0,0.5,2.0655,2,10.0,9.0,0.2,Default,5,False,17,Tesla Gun
Elemental,2250.0,0.5,2.0655,2,10.0,9.5,0.2,Default,6,False,17,Tesla Gun
Elemental,1480.0,0.5,2.7,2,10.0,9.0,0.2,Arsenal-X,1,True,17,Tesla Gun X
Elemental,1640.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,2,True,17,Tesla Gun X
Elemental,1800.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,3,True,17,Tesla Gun X
Elemental,1960.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,4,True,17,Tesla Gun X
Elemental,2480.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,5,True,17,Tesla Gun X
Elemental,2996.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,6,True,17,Tesla Gun X
Precision,1420.0,0.75,2.0,2,13.2,10.0,0.1,Default,1,False,17,Railgun
Precision,1580.0,0.75,2.0,2,13.2,10.0,0.1,Default,2,False,17,Railgun
Precision,1740.0,0.75,2.0,2,14.52,10.0,0.1,Default,3,False,17,Railgun
Precision,1900.0,0.75,2.0,2,14.52,10.0,0.1,Default,4,False,17,Railgun
Precision,2140.0,0.75,1.7999999999999998,2,14.52,10.0,0.1,Default,5,False,17,Railgun
Precision,2380.0,0.75,1.7999999999999998,2,14.52,10.5,0.1,Default,6,False,17,Railgun
Precision,1500.0,0.75,2.0,2,13.2,10.0,0.1,Arsenal-X,1,True,17,Railgun-X
Precision,1612.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,2,True,17,Railgun-X
Precision,1804.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,3,True,17,Railgun-X
Precision,2028.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,4,True,17,Railgun-X
Precision,2284.0,0.75,2.0,2,15.179999999999998,10.5,0.1,Arsenal-X,5,True,17,Railgun-X
Precision,2668.0,0.75,2.0,2,15.179999999999998,11.0,0.1,Arsenal-X,6,True,17,Railgun-X
Elemental,194.0,0.05,0.1,65,10.0,9.0,0.2,Mythical,1,True,17,Dragonbreath
Elemental,226.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,2,True,17,Dragonbreath
Elemental,258.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,3,True,17,Dragonbreath
Elemental,290.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,4,True,17,Dragonbreath
Elemental,322.0,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,5,True,17,Dragonbreath
Elemental,425.49999999999994,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,6,True,17,Dragonbreath
Precision,1800.0,1.0,3.0,2,11.0,8.5,0.13,Mythical,1,True,17,Skybreaker
Precision,1992.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,2,True,17,Skybreaker
Precision,2216.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,3,True,17,Skybreaker
Precision,2504.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,4,True,17,Skybreaker
Precision,2760.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,5,True,17,Skybreaker
Precision,3817.9999999999995,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,6,True,17,Skybreaker
Explosive,1812.0,0.5,2.7,2,11.5,9.0,0.0,Mythical,1,True,17,Hellfire Launcher
Explosive,2020.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,2,True,17,Hellfire Launcher
Explosive,2132.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,3,True,17,Hellfire Launcher
Explosive,2452.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,4,True,17,Hellfire Launcher
Explosive,2772.0,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,5,True,17,Hellfire Launcher
Explosive,3758.2,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,6,True,17,Hellfire Launcher
Automatic,378.0,0.05,0.15,80,22.0,10.0,0.2,Mythical,1,True,17,Titan Shredder
Automatic,442.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,2,True,17,Titan Shredder
Automatic,506.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,3,True,17,Titan Shredder
Automatic,570.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,4,True,17,Titan Shredder
Automatic,634.0,0.05,0.06,80,22.0,10.0,0.2,Mythical,5,True,17,Titan Shredder
Automatic,931.4999999999999,0.05,0.06,80,22.0,10.0,0.2,Mythical,6,True,17,Titan Shredder
Spread,1570.0,1.0,3.0,3,3.35,8.0,0.13,Mythical,1,True,17,Helios Cannon
Spread,1730.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,2,True,17,Helios Cannon
Spread,1890.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,3,True,17,Helios Cannon
Spread,2066.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,4,True,17,Helios Cannon
Spread,2482.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,5,True,17,Helios Cannon
Spread,3240.7,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,6,True,17,Helios Cannon
Precision,1320.0,0.75,2.4,2,12.0,10.0,0.1,Mythical,1,True,17,Wrath Of Artemis
Precision,1480.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,2,True,17,Wrath Of Artemis
Precision,1640.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,3,True,17,Wrath Of Artemis
Precision,1800.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,4,True,17,Wrath Of Artemis
Precision,2040.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,5,True,17,Wrath Of Artemis
Precision,2622.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,6,True,17,Wrath Of Artemis
Spread,2540.0,0.65,2.1,3,14.0,9.0,0.1,Default,1,False,18,Boomstick
Spread,2810.0,0.65,2.1,3,14.0,9.0,0.1,Default,2,False,18,Boomstick
Spread,2980.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,3,False,18,Boomstick
Spread,3150.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,4,False,18,Boomstick
Spread,3405.0,0.65,1.89,3,15.400000000000002,9.0,0.1,Default,5,False,18,Boomstick
Spread,3660.0,0.65,1.89,3,15.400000000000002,9.75,0.1,Default,6,False,18,Boomstick
Spread,2744.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,1,True,18,Boomstick-X
Spread,3048.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,2,True,18,Boomstick-X
Spread,3201.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,3,True,18,Boomstick-X
Spread,3439.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,4,True,18,Boomstick-X
Spread,3745.0,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,5,True,18,Boomstick-X
Spread,4571.04,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,6,True,18,Boomstick-X
Automatic,2040.0,0.2,2.75,3,14.0,10.0,0.0,Default,1,False,18,Blaster
Automatic,2290.0,0.2,2.75,3,14.0,10.0,0.0,Default,2,False,18,Blaster
Automatic,2460.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,3,False,18,Blaster
Automatic,2630.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,4,False,18,Blaster
Automatic,2885.0,0.2,2.4749999999999996,3,15.400000000000002,10.0,0.0,Default,5,False,18,Blaster
Automatic,3140.0,0.2,2.4749999999999996,3,15.400000000000002,11.0,0.0,Default,6,False,18,Blaster
Automatic,2210.0,0.2,2.75,3,14.0,10.0,0.0,Arsenal-X,1,True,18,Blaster-X
Automatic,2380.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,2,True,18,Blaster-X
Automatic,2550.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,3,True,18,Blaster-X
Automatic,2720.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,4,True,18,Blaster-X
Automatic,3360.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,5,True,18,Blaster-X
Automatic,4024.8,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,6,True,18,Blaster-X
Explosive,1455.0,1.0,3.0,3,3.35,8.0,0.13,Default,1,False,18,Mortar Gun
Explosive,1668.0,1.0,3.0,3,3.35,8.0,0.13,Default,2,False,18,Mortar Gun
Explosive,1838.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,3,False,18,Mortar Gun
Explosive,2008.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,4,False,18,Mortar Gun
Explosive,2178.0,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,5,False,18,Mortar Gun
Explosive,2465.4,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,6,False,18,Mortar Gun
Explosive,1540.0,1.0,3.0,3,3.35,8.0,0.13,Arsenal-X,1,True,18,Mortar Gun X
Explosive,1642.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,2,True,18,Mortar Gun X
Explosive,1778.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,3,True,18,Mortar Gun X
Explosive,2050.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,4,True,18,Mortar Gun X
Explosive,2339.0,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,5,True,18,Mortar Gun X
Explosive,2916.96,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,6,True,18,Mortar Gun X
Elemental,1340.0,0.5,2.7,2,10.0,9.0,0.2,Default,1,False,18,Tesla Gun
Elemental,1510.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,2,False,18,Tesla Gun
Elemental,1810.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,3,False,18,Tesla Gun
Elemental,1980.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,4,False,18,Tesla Gun
Elemental,2150.0,0.5,2.0655,2,10.0,9.0,0.2,Default,5,False,18,Tesla Gun
Elemental,2320.0,0.5,2.0655,2,10.0,9.5,0.2,Default,6,False,18,Tesla Gun
Elemental,1510.0,0.5,2.7,2,10.0,9.0,0.2,Arsenal-X,1,True,18,Tesla Gun X
Elemental,1680.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,2,True,18,Tesla Gun X
Elemental,1850.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,3,True,18,Tesla Gun X
Elemental,2020.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,4,True,18,Tesla Gun X
Elemental,2560.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,5,True,18,Tesla Gun X
Elemental,3103.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,6,True,18,Tesla Gun X
Precision,1440.0,0.75,2.0,2,13.2,10.0,0.1,Default,1,False,18,Railgun
Precision,1610.0,0.75,2.0,2,13.2,10.0,0.1,Default,2,False,18,Railgun
Precision,1780.0,0.75,2.0,2,14.52,10.0,0.1,Default,3,False,18,Railgun
Precision,1950.0,0.75,2.0,2,14.52,10.0,0.1,Default,4,False,18,Railgun
Precision,2205.0,0.75,1.7999999999999998,2,14.52,10.0,0.1,Default,5,False,18,Railgun
Precision,2460.0,0.75,1.7999999999999998,2,14.52,10.5,0.1,Default,6,False,18,Railgun
Precision,1525.0,0.75,2.0,2,13.2,10.0,0.1,Arsenal-X,1,True,18,Railgun-X
Precision,1644.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,2,True,18,Railgun-X
Precision,1848.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,3,True,18,Railgun-X
Precision,2086.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,4,True,18,Railgun-X
Precision,2358.0,0.75,2.0,2,15.179999999999998,10.5,0.1,Arsenal-X,5,True,18,Railgun-X
Precision,2766.0,0.75,2.0,2,15.179999999999998,11.0,0.1,Arsenal-X,6,True,18,Railgun-X
Elemental,198.0,0.05,0.1,65,10.0,9.0,0.2,Mythical,1,True,18,Dragonbreath
Elemental,232.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,2,True,18,Dragonbreath
Elemental,266.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,3,True,18,Dragonbreath
Elemental,300.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,4,True,18,Dragonbreath
Elemental,334.0,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,5,True,18,Dragonbreath
Elemental,442.74999999999994,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,6,True,18,Dragonbreath
Precision,1825.0,1.0,3.0,2,11.0,8.5,0.13,Mythical,1,True,18,Skybreaker
Precision,2029.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,2,True,18,Skybreaker
Precision,2267.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,3,True,18,Skybreaker
Precision,2573.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,4,True,18,Skybreaker
Precision,2845.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,5,True,18,Skybreaker
Precision,3955.9999999999995,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,6,True,18,Skybreaker
Explosive,1844.0,0.5,2.7,2,11.5,9.0,0.0,Mythical,1,True,18,Hellfire Launcher
Explosive,2065.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,2,True,18,Hellfire Launcher
Explosive,2184.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,3,True,18,Hellfire Launcher
Explosive,2524.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,4,True,18,Hellfire Launcher
Explosive,2864.0,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,5,True,18,Hellfire Launcher
Explosive,3899.6499999999996,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,6,True,18,Hellfire Launcher
Automatic,386.0,0.05,0.15,80,22.0,10.0,0.2,Mythical,1,True,18,Titan Shredder
Automatic,454.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,2,True,18,Titan Shredder
Automatic,522.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,3,True,18,Titan Shredder
Automatic,590.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,4,True,18,Titan Shredder
Automatic,658.0,0.05,0.06,80,22.0,10.0,0.2,Mythical,5,True,18,Titan Shredder
Automatic,971.7499999999999,0.05,0.06,80,22.0,10.0,0.2,Mythical,6,True,18,Titan Shredder
Spread,1590.0,1.0,3.0,3,3.35,8.0,0.13,Mythical,1,True,18,Helios Cannon
Spread,1760.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,2,True,18,Helios Cannon
Spread,1930.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,3,True,18,Helios Cannon
Spread,2117.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,4,True,18,Helios Cannon
Spread,2559.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,5,True,18,Helios Cannon
Spread,3353.3999999999996,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,6,True,18,Helios Cannon
Precision,1340.0,0.75,2.4,2,12.0,10.0,0.1,Mythical,1,True,18,Wrath Of Artemis
Precision,1510.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,2,True,18,Wrath Of Artemis
Precision,1680.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,3,True,18,Wrath Of Artemis
Precision,1850.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,4,True,18,Wrath Of Artemis
Precision,2105.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,5,True,18,Wrath Of Artemis
Precision,2714.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,6,True,18,Wrath Of Artemis
Spread,2560.0,0.65,2.1,3,14.0,9.0,0.1,Default,1,False,19,Boomstick
Spread,2840.0,0.65,2.1,3,14.0,9.0,0.1,Default,2,False,19,Boomstick
Spread,3020.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,3,False,19,Boomstick
Spread,3200.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,4,False,19,Boomstick
Spread,3470.0,0.65,1.89,3,15.400000000000002,9.0,0.1,Default,5,False,19,Boomstick
Spread,3740.0,0.65,1.89,3,15.400000000000002,9.75,0.1,Default,6,False,19,Boomstick
Spread,2776.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,1,True,19,Boomstick-X
Spread,3092.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,2,True,19,Boomstick-X
Spread,3254.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,3,True,19,Boomstick-X
Spread,3506.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,4,True,19,Boomstick-X
Spread,3830.0,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,5,True,19,Boomstick-X
Spread,4695.16,0.65,1.7429999999999999,3,14.0,9.0,0.1,Arsenal-X,6,True,19,Boomstick-X
Automatic,2060.0,0.2,2.75,3,14.0,10.0,0.0,Default,1,False,19,Blaster
Automatic,2320.0,0.2,2.75,3,14.0,10.0,0.0,Default,2,False,19,Blaster
Automatic,2500.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,3,False,19,Blaster
Automatic,2680.0,0.2,2.75,3,15.400000000000002,10.0,0.0,Default,4,False,19,Blaster
Automatic,2950.0,0.2,2.4749999999999996,3,15.400000000000002,10.0,0.0,Default,5,False,19,Blaster
Automatic,3220.0,0.2,2.4749999999999996,3,15.400000000000002,11.0,0.0,Default,6,False,19,Blaster
Automatic,2240.0,0.2,2.75,3,14.0,10.0,0.0,Arsenal-X,1,True,19,Blaster-X
Automatic,2420.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,2,True,19,Blaster-X
Automatic,2600.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,3,True,19,Blaster-X
Automatic,2780.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,4,True,19,Blaster-X
Automatic,3440.0,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,5,True,19,Blaster-X
Automatic,4139.2,0.2,2.75,3,14.0,10.5,0.0,Arsenal-X,6,True,19,Blaster-X
Explosive,1470.0,1.0,3.0,3,3.35,8.0,0.13,Default,1,False,19,Mortar Gun
Explosive,1692.0,1.0,3.0,3,3.35,8.0,0.13,Default,2,False,19,Mortar Gun
Explosive,1872.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,3,False,19,Mortar Gun
Explosive,2052.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Default,4,False,19,Mortar Gun
Explosive,2232.0,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,5,False,19,Mortar Gun
Explosive,2532.6,1.0,3.0,3,3.6850000000000005,8.5,0.13,Default,6,False,19,Mortar Gun
Explosive,1560.0,1.0,3.0,3,3.35,8.0,0.13,Arsenal-X,1,True,19,Mortar Gun X
Explosive,1668.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,2,True,19,Mortar Gun X
Explosive,1812.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,3,True,19,Mortar Gun X
Explosive,2100.0,1.0,3.0,3,3.6850000000000005,8.0,0.13,Arsenal-X,4,True,19,Mortar Gun X
Explosive,2406.0,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,5,True,19,Mortar Gun X
Explosive,3015.84,1.0,3.0,3,3.6850000000000005,9.0,0.13,Arsenal-X,6,True,19,Mortar Gun X
Elemental,1360.0,0.5,2.7,2,10.0,9.0,0.2,Default,1,False,19,Tesla Gun
Elemental,1540.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,2,False,19,Tesla Gun
Elemental,1850.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,3,False,19,Tesla Gun
Elemental,2030.0,0.5,2.4299999999999997,2,10.0,9.0,0.2,Default,4,False,19,Tesla Gun
Elemental,2210.0,0.5,2.0655,2,10.0,9.0,0.2,Default,5,False,19,Tesla Gun
Elemental,2390.0,0.5,2.0655,2,10.0,9.5,0.2,Default,6,False,19,Tesla Gun
Elemental,1540.0,0.5,2.7,2,10.0,9.0,0.2,Arsenal-X,1,True,19,Tesla Gun X
Elemental,1720.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,2,True,19,Tesla Gun X
Elemental,1900.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,3,True,19,Tesla Gun X
Elemental,2080.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,4,True,19,Tesla Gun X
Elemental,2640.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,5,True,19,Tesla Gun X
Elemental,3210.0,0.5,2.7,2,10.0,9.5,0.2,Arsenal-X,6,True,19,Tesla Gun X
Precision,1460.0,0.75,2.0,2,13.2,10.0,0.1,Default,1,False,19,Railgun
Precision,1640.0,0.75,2.0,2,13.2,10.0,0.1,Default,2,False,19,Railgun
Precision,1820.0,0.75,2.0,2,14.52,10.0,0.1,Default,3,False,19,Railgun
Precision,2000.0,0.75,2.0,2,14.52,10.0,0.1,Default,4,False,19,Railgun
Precision,2270.0,0.75,1.7999999999999998,2,14.52,10.0,0.1,Default,5,False,19,Railgun
Precision,2540.0,0.75,1.7999999999999998,2,14.52,10.5,0.1,Default,6,False,19,Railgun
Precision,1550.0,0.75,2.0,2,13.2,10.0,0.1,Arsenal-X,1,True,19,Railgun-X
Precision,1676.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,2,True,19,Railgun-X
Precision,1892.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,3,True,19,Railgun-X
Precision,2144.0,0.75,2.0,2,13.2,10.5,0.1,Arsenal-X,4,True,19,Railgun-X
Precision,2432.0,0.75,2.0,2,15.179999999999998,10.5,0.1,Arsenal-X,5,True,19,Railgun-X
Precision,2864.0,0.75,2.0,2,15.179999999999998,11.0,0.1,Arsenal-X,6,True,19,Railgun-X
Elemental,202.0,0.05,0.1,65,10.0,9.0,0.2,Mythical,1,True,19,Dragonbreath
Elemental,238.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,2,True,19,Dragonbreath
Elemental,274.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,3,True,19,Dragonbreath
Elemental,310.0,0.05,0.1,65,10.0,9.5,0.2,Mythical,4,True,19,Dragonbreath
Elemental,346.0,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,5,True,19,Dragonbreath
Elemental,459.99999999999994,0.05,0.08000000000000002,65,10.0,9.5,0.2,Mythical,6,True,19,Dragonbreath
Precision,1850.0,1.0,3.0,2,11.0,8.5,0.13,Mythical,1,True,19,Skybreaker
Precision,2066.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,2,True,19,Skybreaker
Precision,2318.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,3,True,19,Skybreaker
Precision,2642.0,1.0,3.0,2,12.100000000000001,8.5,0.13,Mythical,4,True,19,Skybreaker
Precision,2930.0,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,5,True,19,Skybreaker
Precision,4093.9999999999995,1.0,3.0,2,12.100000000000001,9.7,0.13,Mythical,6,True,19,Skybreaker
Explosive,1876.0,0.5,2.7,2,11.5,9.0,0.0,Mythical,1,True,19,Hellfire Launcher
Explosive,2110.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,2,True,19,Hellfire Launcher
Explosive,2236.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,3,True,19,Hellfire Launcher
Explosive,2596.0,0.5,2.7,2,11.5,9.3,0.0,Mythical,4,True,19,Hellfire Launcher
Explosive,2956.0,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,5,True,19,Hellfire Launcher
Explosive,4041.1,0.5,2.7,2,13.799999999999999,9.3,0.0,Mythical,6,True,19,Hellfire Launcher
Automatic,394.0,0.05,0.15,80,22.0,10.0,0.2,Mythical,1,True,19,Titan Shredder
Automatic,466.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,2,True,19,Titan Shredder
Automatic,538.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,3,True,19,Titan Shredder
Automatic,610.0,0.05,0.075,80,22.0,10.0,0.2,Mythical,4,True,19,Titan Shredder
Automatic,682.0,0.05,0.06,80,22.0,10.0,0.2,Mythical,5,True,19,Titan Shredder
Automatic,1011.9999999999999,0.05,0.06,80,22.0,10.0,0.2,Mythical,6,True,19,Titan Shredder
Spread,1610.0,1.0,3.0,3,3.35,8.0,0.13,Mythical,1,True,19,Helios Cannon
Spread,1790.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,2,True,19,Helios Cannon
Spread,1970.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,3,True,19,Helios Cannon
Spread,2168.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,4,True,19,Helios Cannon
Spread,2636.0,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,5,True,19,Helios Cannon
Spread,3466.1,1.0,2.6999999999999997,3,3.35,8.0,0.13,Mythical,6,True,19,Helios Cannon
Precision,1360.0,0.75,2.4,2,12.0,10.0,0.1,Mythical,1,True,19,Wrath Of Artemis
Precision,1540.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,2,True,19,Wrath Of Artemis
Precision,1720.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,3,True,19,Wrath Of Artemis
Precision,1900.0,0.75,2.4,2,13.200000000000001,10.0,0.1,Mythical,4,True,19,Wrath Of Artemis
Precision,2170.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,5,True,19,Wrath Of Artemis
Precision,2806.0,0.75,2.064,2,13.200000000000001,10.0,0.1,Mythical,6,True,19,Wrath Of Artemis
Spread,2580.0,0.65,2.1,3,14.0,9.0,0.1,Default,1,False,20,Boomstick
Spread,2870.0,0.65,2.1,3,14.0,9.0,0.1,Default,2,False,20,Boomstick
Spread,3060.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,3,False,20,Boomstick
Spread,3250.0,0.65,2.1,3,15.400000000000002,9.0,0.1,Default,4,False,20,Boomstick
Spread,3535.0,0.65,1.89,3,15.400000000000002,9.0,0.1,Default,5,False,20,Boomstick
Spread,3820.0,0.65,1.89,3,15.400000000000002,9.75,0.1,Default,6,False,20,Boomstick
Spread,2808.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,1,True,20,Boomstick-X
Spread,3136.0,0.65,2.1,3,14.0,9.0,0.1,Arsenal-X,2,True,20,Boomstick-X
