identifier,collection,name,url,thumbnailUrl,owner,rank,priceCurrency,priceAmount,Background,Body,Earrings,Eyes,Face,Head,Headgear,LegAccessories,Legs,Mouth,Perk 1,Perk 2,Rarity Class,Skin,Species,level,health,shield,talent_points_available,talent_points_total,earn_rate,character_tokens,Overachiever,Hodler,Grounded,Stonewall,Adrenaline Rush,Overshield,Black Widow,Galvanized,Nano Meds,Resilience,Cold Blooded,Perseverance,Escape Artist,Scavenger,Cool Moves,Brawler,Automatic Weapons Proficiency,Scatter Weapons Proficiency,Precision Weapons Proficiency,Explosive Weapons Proficiency,Elemental Weapons Proficiency
CRHEROES-9edff2-024e,CRHEROES-9edff2,Space Shark #590,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Resilience,Explosive Weapons Proficiency,Legendary,Bioluminescent,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0
CRHEROES-9edff2-024f,CRHEROES-9edff2,Space Shark #591,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Stonewall,Escape Artist,Legendary,Bioluminescent,Space Shark,1,0,0,0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0250,CRHEROES-9edff2,Space Shark #592,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Brawler,Cold Blooded,Legendary,Bioluminescent,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0
CRHEROES-9edff2-0251,CRHEROES-9edff2,Space Shark #593,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Brawler,Escape Artist,Legendary,Bioluminescent,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0
CRHEROES-9edff2-0252,CRHEROES-9edff2,Space Shark #594,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Scavenger,Perseverance,Legendary,Bioluminescent,Space Shark,1,0,0,0,0,0.0,69,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-0253,CRHEROES-9edff2,Space Shark #595,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1jhmnu5ukx83a4fluufwn0udgsdvcsyz722qlpd6rvhq4nrrhppjqseddpl,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Automatic Weapons Proficiency,Stonewall,Legendary,Bioluminescent,Space Shark,10,1365,788,20,20,1.03,356,6,0,0,10,0,3,0,0,2,6,0,1,0,0,0,2,10,0,0,0,0
CRHEROES-9edff2-0254,CRHEROES-9edff2,Space Shark #596,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1de6pcg5k8kf32kql6gxqt0rgldpsts3xrpj5r0ffyn62vrt8zghqf5gctz,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Resilience,Escape Artist,Legendary,Bioluminescent,Space Shark,13,2123,1229,35,35,1.57,31,2,3,0,0,4,1,3,0,2,16,3,4,11,3,0,3,0,0,0,0,0
CRHEROES-9edff2-0255,CRHEROES-9edff2,Space Shark #597,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1a8wuyr7tn0nkrzkahxvhakh2mlal9lsjsyeuj598kpprc7llzk2qvdupqp,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Galvanized,Adrenaline Rush,Legendary,Bioluminescent,Space Shark,9,1141,658,15,15,0.88,3435,0,0,0,0,10,4,0,10,6,5,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-0256,CRHEROES-9edff2,Space Shark #598,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Grounded,Overachiever,Legendary,Bioluminescent,Space Shark,8,932,536,10,10,0.74,17,10,1,10,0,0,2,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0
CRHEROES-9edff2-0257,CRHEROES-9edff2,Space Shark #599,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd13de6vjtpusayqd9uyck8pc0syqpc6fxfjt6t2nqh4fdz9xx7y6rsuzlgka,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Grounded,Overachiever,Legendary,Bioluminescent,Space Shark,10,1365,788,20,20,1.03,1800,11,3,10,0,2,0,1,1,3,0,2,3,0,0,2,2,0,0,0,0,0
CRHEROES-9edff2-0258,CRHEROES-9edff2,Space Shark #600,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/legendary_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-9bdd5bac,erd13de6vjtpusayqd9uyck8pc0syqpc6fxfjt6t2nqh4fdz9xx7y6rsuzlgka,,,,None,Atlantis,None,Artefact,None,None,Atlantis,None,Atlantis,Angry,Galvanized,Scavenger,Legendary,Bioluminescent,Space Shark,10,1365,788,20,20,1.03,1793,3,0,0,0,2,2,0,10,1,2,1,1,3,10,3,2,0,0,0,0,0
CRHEROES-9edff2-03,CRHEROES-9edff2,Space Shark #3,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Black Widow,Hodler,Gold,Scarred,Space Shark,7,689,367,5,5,0.6,308,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-04,CRHEROES-9edff2,Space Shark #4,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1j6uzm5rtq8dvwu23n5kc08cyj7ayknu0cww9erw64mxtuy7ul5cq0jmgdr,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Cool Moves,Gold,Scarred,Space Shark,5,378,200,0,0,0.37,1469,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
CRHEROES-9edff2-05,CRHEROES-9edff2,Space Shark #5,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Brawler,Galvanized,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,30,3,0,0,0,0,2,0,10,1,2,0,0,0,0,0,11,1,0,2,4,0
CRHEROES-9edff2-06,CRHEROES-9edff2,Space Shark #6,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1am2t6wlec0aryeu7kn0llg3wdfcaxcmuv8wsl93wknw7w8s6espssakdrc,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Automatic Weapons Proficiency,Gold,Scarred,Space Shark,9,1064,567,15,15,0.88,336,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
CRHEROES-9edff2-07,CRHEROES-9edff2,Space Shark #7,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd12ry2fjnqrgcelk4fcy4666en7vxzedgll0z3fpl553gyf0zqzutquzr92q,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overachiever,Stonewall,Gold,Scarred,Space Shark,7,689,367,5,5,0.6,1189,10,2,0,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
CRHEROES-9edff2-08,CRHEROES-9edff2,Space Shark #8,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1m0a29l9nm0k4h9j3g8t6lyrxreyw9gr0l7szld8x4506059srqesnqpjd5,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Nano Meds,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,223,1,0,0,0,10,2,0,2,11,1,0,6,0,0,0,7,0,0,0,0,0
CRHEROES-9edff2-09,CRHEROES-9edff2,Space Shark #9,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overshield,Cool Moves,Gold,Scarred,Space Shark,7,689,367,5,5,0.6,18,1,0,0,0,0,11,1,0,0,0,1,0,0,0,10,1,0,0,0,0,0
CRHEROES-9edff2-0a,CRHEROES-9edff2,Space Shark #10,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cold Blooded,Precision Weapons Proficiency,Gold,Scarred,Space Shark,7,689,367,5,5,0.6,108,0,1,1,0,0,0,0,0,0,0,10,0,0,2,0,0,1,0,10,0,0
CRHEROES-9edff2-0b,CRHEROES-9edff2,Space Shark #11,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Cool Moves,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,523,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
CRHEROES-9edff2-0c,CRHEROES-9edff2,Space Shark #12,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Precision Weapons Proficiency,Galvanized,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0
CRHEROES-9edff2-0d,CRHEROES-9edff2,Space Shark #13,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1hnk37jw90gt9dgsu5ysk8ktfz3a8g32p3wlgl7mxsg7j0pxa9qpq7jul5p,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Overachiever,Explosive Weapons Proficiency,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,723,11,1,0,0,2,1,1,0,3,2,2,0,1,1,0,1,0,0,0,10,0
CRHEROES-9edff2-0e,CRHEROES-9edff2,Space Shark #14,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1sxfx4fmad3yl9yc8mxgtleyqzl0slpvq8h3faz358tntdxnh0t7qd6d5gy,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Grounded,Cool Moves,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,897,0,2,12,0,0,0,2,0,0,0,2,0,1,1,11,0,4,1,1,3,0
CRHEROES-9edff2-0f,CRHEROES-9edff2,Space Shark #15,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1l5e5u73ujk3cmqaghwvveuc0t98qgndw90xwtu8l5cgrmpl47gxs9wg2z5,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Scavenger,Explosive Weapons Proficiency,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,491,0,0,0,1,0,2,0,0,1,1,0,2,0,10,0,2,1,2,1,17,0
CRHEROES-9edff2-10,CRHEROES-9edff2,Space Shark #16,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1l5e5u73ujk3cmqaghwvveuc0t98qgndw90xwtu8l5cgrmpl47gxs9wg2z5,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Explosive Weapons Proficiency,Overachiever,Gold,Scarred,Space Shark,9,1064,567,15,15,0.88,360,10,0,1,2,0,1,0,0,0,5,0,0,0,0,0,1,1,1,2,11,0
CRHEROES-9edff2-11,CRHEROES-9edff2,Space Shark #17,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Black Widow,Grounded,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,500,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-12,CRHEROES-9edff2,Space Shark #18,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1z2jm4eh6c8yng4q3v3zec38lhsy6nqamkfqqftwknnz4krmefqysfa7ttn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Escape Artist,Gold,Scarred,Space Shark,2,56,28,0,0,0.08,508,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-13,CRHEROES-9edff2,Space Shark #19,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Explosive Weapons Proficiency,Overshield,Gold,Scarred,Space Shark,8,869,463,10,10,0.74,127,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
CRHEROES-9edff2-14,CRHEROES-9edff2,Space Shark #20,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Galvanized,Escape Artist,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,151,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-15,CRHEROES-9edff2,Space Shark #21,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Stonewall,Hodler,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRHEROES-9edff2-16,CRHEROES-9edff2,Space Shark #22,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cool Moves,Black Widow,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0
CRHEROES-9edff2-17,CRHEROES-9edff2,Space Shark #23,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Elemental Weapons Proficiency,Cool Moves,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
CRHEROES-9edff2-18,CRHEROES-9edff2,Space Shark #24,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cold Blooded,Escape Artist,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,4,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0
CRHEROES-9edff2-19,CRHEROES-9edff2,Space Shark #25,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Brawler,Cool Moves,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
CRHEROES-9edff2-1a,CRHEROES-9edff2,Space Shark #26,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Adrenaline Rush,Scavenger,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
CRHEROES-9edff2-1b,CRHEROES-9edff2,Space Shark #27,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1nf2n4m0g7m8v8j8x6qjw5gqt0f0qrpwm3g67a8ulk8mml94vf9kq66j542,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Nano Meds,Explosive Weapons Proficiency,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0
CRHEROES-9edff2-1c,CRHEROES-9edff2,Space Shark #28,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1y9z4u9u9e98652cavhmtr5uhqglde66t3mywhpddu4rsdt3t3hwqlsrnyh,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Galvanized,Automatic Weapons Proficiency,Gold,Scarred,Space Shark,8,869,463,10,10,0.74,2159,0,0,1,1,0,1,0,12,2,0,0,0,0,0,0,0,10,2,0,0,1
CRHEROES-9edff2-1d,CRHEROES-9edff2,Space Shark #29,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1mcxssspk8h0dm02ugrl3mzp2ndcxdzmrznjp6j4vjtf2jysmen0sjlt46y,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Automatic Weapons Proficiency,Cool Moves,Gold,Scarred,Space Shark,9,1064,567,15,15,0.88,317,0,1,1,1,2,0,1,0,0,0,1,0,1,0,10,0,11,3,1,0,2
CRHEROES-9edff2-1e,CRHEROES-9edff2,Space Shark #30,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1samxy73faj80aaw6hadkr8jzj3rnefeqm97s0sg4deuzzafw9ses03yjdy,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Resilience,Elemental Weapons Proficiency,Gold,Scarred,Space Shark,10,1273,679,20,20,1.03,803,2,0,0,0,1,1,0,2,3,14,1,3,1,0,1,1,0,0,0,0,10
CRHEROES-9edff2-1f,CRHEROES-9edff2,Space Shark #31,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq5dz6p0nsz35sht95kp6vjrznffzqpq79a9rsputqa4,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cool Moves,Overachiever,Gold,Scarred,Space Shark,9,1064,567,15,15,0.88,915,12,0,0,0,2,2,0,0,0,0,0,1,1,2,11,0,0,0,0,0,0
CRHEROES-9edff2-20,CRHEROES-9edff2,Space Shark #32,https://media.elrond.com/nfts/asset/bafybeihcobogsxwt2fjbstjhjax5zquerzhwhhbpstmstgizvbzoiyc534/gold_shark.jpg,https://media.elrond.com/nfts/thumbnail/CRHEROES-9edff2-84693664,erd1qqqqqqqqqqqqqpgq0rkx70tmr3myr9uada9wez4kkymusw94a9rsn5y7tn,,,,None,Prisoner,None,Angry,None,None,Default,None,Prisoner,Knife,Cool Moves,Grounded,Gold,Scarred,Space Shark,1,0,0,0,0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
